CS_ID	Keyword_ID	Keyword	Intent_1	Authority
CS_23017		picture of gallbladder location	Resource	General
CS_23018		what is alzheimer	Generic	Expert
CS_23019		causes for dry mouth	Direct Answer	Expert
CS_23020		ganglion cyst top of foot	Generic	Expert
CS_23021		what is cushing syndrome	Generic	Expert
CS_23022		cancer of the blood vessels	Generic	Expert
CS_23023		red streaks on skin	Generic	Expert
CS_23024		where can i buy sklice	Transactional	General
CS_23025		recurring shingles causes	Direct Answer	Expert
CS_23026		what are symptoms of a ulcer	Direct Answer	Expert
CS_23027		the aspergers test	Resource	Expert
CS_23028		neuroma surgery video	Resource	Expert
CS_23029		tricare appointments	Generic	General
CS_23030		best treatment for neuropathy	Direct Answer	Expert
CS_23031		tendonitis on top of foot	Direct Answer	Expert
CS_23032		is blepharitis contagious	Direct Answer	Expert
CS_23033		symptoms of syphilis in men	Direct Answer	Expert
CS_23034		home remedy for gout attack	Guide	Expert
CS_23035		high liver enzymes in cats	Generic	Expert
CS_23036		is colon cancer curable	Generic	Expert
CS_23037		virtual colonoscopy prep	Generic	Expert
CS_23038		facts about the flu	Generic	Expert
CS_23039		cat bites treatment	Guide	Expert
CS_23040		can women get gout	Direct Answer	Expert
CS_23041		treatment for claudication	Guide	Expert
CS_23042		guaifenesin used for	Direct Answer	Expert
CS_23043		low systolic blood pressure	Generic	Expert
CS_23044		bile duct cancer stage 4	Generic	Expert
CS_23045		sleep apnea quiz	Generic	General
CS_23046		what is gotu kola used for	Direct Answer	General
CS_23047		adenocarcinoma grade 2	Generic	Expert
CS_23048		healthcare grants	Generic	
CS_23049		what is mlf	Generic	Expert
CS_23050		head lice eggs	Generic	Expert
CS_23051		temporal arteritis biopsy	Generic	Expert
CS_23052		how do you get epstein barr	Direct Answer	Expert
CS_23053		massachusetts census	Direct Answer	General
CS_23054		what are the signs of add	Direct Answer	Expert
CS_23055		dizziness and brain tumor	Generic	Expert
CS_23056		reactions from flu shot	Direct Answer	Expert
CS_23057		healing time for stitches	Direct Answer	Expert
CS_23058		restore eyesight	Generic	Expert
CS_23059		can heart disease be cured	Direct Answer	Expert
CS_23060		what causes a schwannoma	Direct Answer	Expert
CS_23061		can adults get roseola	Direct Answer	Expert
CS_23062		types of lymphoma	Direct Answer	Expert
CS_23063		cure for diverticulitis	Guide	Expert
CS_23064		food high in iron for anemia	Direct Answer	General
CS_23065		acid reflux symptoms treatment	Guide	Expert
CS_23066		average surgery costs	Transactional	Expert
CS_23067		what is sludge in gallbladder	Generic	Expert
CS_23068		a low residue food list	Direct Answer	Expert
CS_23069		what is nephropathy	Generic	Expert
CS_23070		missed appointment letter	Generic	General
CS_23071		fatty liver diet foods	Direct Answer	Expert
CS_23072		what causes yellow skin	Direct Answer	Expert
CS_23073		vinegar allergy symptoms	Direct Answer	Expert
CS_23074		sennosides laxative	Generic	Expert
CS_23075		herbal treatment for gout	Guide	Expert
CS_23076		kidney back pain treatment	Direct Answer	Expert
CS_23077		mucosal disease sinus	Generic	Expert
CS_23078		dizziness treatment	Guide	Expert
CS_23079		best treatment for gas	Direct Answer	Opinion
CS_23080		what is a twisted bowel	Generic	General
CS_23081		what is a normal pt inr level	Generic	Expert
CS_23082		list of patients rights	Generic	General
CS_23083		vitrectomy recovery	Generic	Expert
CS_23084		what is laparoscopy	Generic	Expert
CS_23085		avascular necrosis prognosis	Generic	Expert
CS_23086		what is wrist tendonitis	Generic	Expert
CS_23087		a gout diet	Direct Answer	Expert
CS_23088		what is proficiency testing	Generic	Expert
CS_23089		what do bed sores look like	Direct Answer	Expert
CS_23090		normal sugar in blood	Direct Answer	Expert
CS_23091		cure for tuberculosis	Guide	Expert
CS_23092		panniculitis causes	Direct Answer	Expert
CS_23093		medical authorization	Generic	Expert
CS_23094		big toe pain at night	Generic	Expert
CS_23095		treatment for e coli	Guide	Expert
CS_23096		what is muscle pain	Generic	Expert
CS_23097		pictures of neck pain	Resource	General
CS_23098		burning pain in finger	Generic	Expert
CS_23099		humerus bone fractures	Generic	Expert
CS_23100		diverticulitis of bladder	Generic	Expert
CS_23101		about castor oil	Generic	General
CS_23102		liver function test results	Generic	Expert
CS_23103		kidney cancer signs	Direct Answer	Expert
CS_23104		blood clotting disorder	Generic	Expert
CS_23105		list of oncologists	Direct Answer	
CS_23106		blood in urine means	Direct Answer	Expert
CS_23107		what is cirrhosis	Generic	Expert
CS_23108		health question and answers	Generic	General
CS_23109		infrared light therapy for pain	Direct Answer	Expert
CS_23110		cidp treatment	Guide	Expert
CS_23111		best remedy for stye	Direct Answer	Expert
CS_23112		what is heel pain	Generic	Expert
CS_23113		ibuprofen 800mg	Generic	General
CS_23114		warm sensation in leg	Generic	Expert
CS_23115		full body bone scan	Generic	Expert
CS_23116		dry tongue causes	Direct Answer	Expert
CS_23117		how do i cure vertigo	Guide	Expert
CS_23118		best foods for constipation	Direct Answer	Expert
CS_23119		free immunization records	Resource	General
CS_23120		what causes spinal bifida	Direct Answer	Expert
CS_23121		about mrsa	Generic	Expert
CS_23122		bleeding in the eye	Generic	Expert
CS_23123		syptoms of bladder cancer	Direct Answer	Expert
CS_23124		emg nerve test video	Resource	Expert
CS_23125		what causes amyloidosis	Direct Answer	Expert
CS_23126		foot corn removal	Resource	Expert
CS_23127		fibromyalgia and neck pain	Generic	Expert
CS_23128		urinary tract infection strep	Generic	Expert
CS_23129		how hiv started	Direct Answer	Expert
CS_23130		mrsa in the nose	Generic	Expert
CS_23131		bed bug larvae photos	Resource	Expert
CS_23132		the normal pulse rate	Direct Answer	Expert
CS_23133		location of lymph glands	Generic	Expert
CS_23134		what causes rheumatic fever	Direct Answer	Expert
CS_23135		bone lesion symptoms	Direct Answer	Expert
CS_23136		cure for diarrhea in adults	Guide	Expert
CS_23137		psa levels	Generic	Expert
CS_23138		mckesson medical catalog	Resource	General
CS_23139		back pain after spinal fusion	Generic	Expert
CS_23140		meals for diabetics type 1	Direct Answer	Expert
CS_23141		what causes hiatus hernia	Direct Answer	Expert
CS_23142		ncbi nlm nih gov	Navigational	General
CS_23143		frontotemporal dementia	Generic	Expert
CS_23144		what is in the flu shot 2013	Generic	Expert
CS_23145		can diabetics eat tomatoes	Direct Answer	Expert
CS_23146		t2 hyperintense lesion	Generic	General
CS_23147		upper eyelid swelling	Generic	Expert
CS_23148		household wealth statistics	Direct Answer	General
CS_23149		what to take for allergies	Generic	Expert
CS_23150		adrenal cancer symptoms	Direct Answer	Expert
CS_23151		gum infection treatment	Guide	Expert
CS_23152		how to do cpr	Guide	Expert
CS_23153		maitake mushroom benefits	Direct Answer	Expert
CS_23154		senokot dosage	Direct Answer	Expert
CS_23155		robotic hysterectomy	Generic	Expert
CS_23156		indigestion or heart attack	Generic	Expert
CS_23157		alcoholism warning signs	Direct Answer	Expert
CS_23158		numbness after shingles	Generic	Expert
CS_23159		symptoms of west nile	Direct Answer	Expert
CS_23160		how do you catch head lice	Direct Answer	Expert
CS_23161		nursing conferences	Generic	General
CS_23162		list of physical disabilities	Resource	General
CS_23163		recipes for gastritis	Guide	Expert
CS_23164		what is melanosis coli	Generic	Expert
CS_23165		hernia surgery procedure	Generic	Expert
CS_23166		what to take for ibs	Direct Answer	Expert
CS_23167		current virus threats	Direct Answer	Expert
CS_23168		signs of mild concussion	Direct Answer	Expert
CS_23169		blood in the lungs	Generic	Expert
CS_23170		adhd symptoms checklist	Direct Answer	Expert
CS_23171		rosacea pictures on face	Resource	General
CS_23172		what can cause autism	Direct Answer	Expert
CS_23173		tumors on the liver	Generic	Expert
CS_23174		recluse spider bite treatment	Guide	Expert
CS_23175		lower back pain causes	Direct Answer	Expert
CS_23176		what is normal sugar levels	Direct Answer	Expert
CS_23177		shingles vaccine side affects	Direct Answer	Expert
CS_23178		average cholesterol level	Generic	Expert
CS_23179		uti antibiotic treatment	Guide	Expert
CS_23180		bone bruise healing time	Direct Answer	Expert
CS_23181		lymphoma in lungs	Generic	Expert
CS_23182		als disease progression	Direct Answer	Expert
CS_23183		afib natural cures	Guide	Expert
CS_23184		how do you get leukemia	Direct Answer	Expert
CS_23185		feet corns treatment	Direct Answer	Expert
CS_23186		providence my chart	Navigational	General
CS_23187		what causes a migraine	Direct Answer	Expert
CS_23188		cancer groin lymph nodes	Direct Answer	Expert
CS_23189		heart attack and symptoms	Direct Answer	Expert
CS_23190		what is florastor	Generic	Expert
CS_23191		top vascular surgeons in usa	Direct Answer	Expert
CS_23192		where to buy nupercainal	Transactional	
CS_23193		causes of frontal headaches	Direct Answer	Expert
CS_23194		hemroid surgery cost	Transactional	Expert
CS_23195		artery disease in legs	Generic	Expert
CS_23196		lesions on face photos	Resource	Expert
CS_23197		fall risk assessment form	Resource	General
CS_23198		how to identify poison sumac	Guide	Expert
CS_23199		high thyroglobulin ab	Generic	Expert
CS_23200		list of statins	Direct Answer	General
CS_23201		lumbar puncture procedure	Direct Answer	Expert
CS_23202		reasons for spleen pain	Direct Answer	Expert
CS_23203		mayo clinic health letter	Generic	General
CS_23204		broken ulna healing time	Direct Answer	Expert
CS_23205		tricare champus insurance	Direct Answer	Expert
CS_23206		alcoholism stages	Direct Answer	Expert
CS_23207		high rdw test	Direct Answer	Expert
CS_23208		turmeric powder side effects	Direct Answer	Expert
CS_23209		causes of hallucinations	Direct Answer	Expert
CS_23210		images of lupus skin rashes	Resource	General
CS_23211		diabetes care club	Generic	General
CS_23212		bone infarction treatment	Guide	Expert
CS_23213		carotid endarterectomy	Generic	Expert
CS_23214		list of hearing disorders	Direct Answer	Expert
CS_23215		how to do a skip trace	Guide	Expert
CS_23216		pictures of bowel movements	Resource	General
CS_23217		home ear wax removal	Direct Answer	Expert
CS_23218		tsh test levels	Generic	Expert
CS_23219		treatment for coxsackie virus	Guide	Expert
CS_23220		alpha lipoic acid dosage	Direct Answer	Expert
CS_23221		esophagus cancer	Generic	Expert
CS_23222		post rotator cuff surgery pain	Generic	Expert
CS_23223		vaccination schedule	Generic	General
CS_23224		dentist fees	Transactional	
CS_23225		mri safety	Generic	Expert
CS_23226		what is a stiff neck	Direct Answer	General
CS_23227		symptoms of polyps	Direct Answer	Expert
CS_23228		q10 side effects	Direct Answer	Expert
CS_23229		rare types of leukemia	Generic	General
CS_23230		list beta blockers	Direct Answer	Expert
CS_23231		what causes muscle wasting	Direct Answer	Expert
CS_23232		brain tumors and dizziness	Generic	Expert
CS_23233		adult ear infections	Generic	Expert
CS_23234		web medical doctor	Generic	General
CS_23235		what are cardiac enzymes	Generic	Expert
CS_23236		b cell lymphoma symptoms	Direct Answer	Expert
CS_23237		low back pain on left side	Generic	Expert
CS_23238		attention deficit symptoms	Direct Answer	Expert
CS_23239		free mental health forms	Resource	Expert
CS_23240		cattle treatment	Generic	Expert
CS_23241		malignant neoplasm lung	Generic	Expert
CS_23242		hot flashes remedy	Direct Answer	Expert
CS_23243		what is psa levels mean	Direct Answer	Expert
CS_23244		knee manipulation surgery	Direct Answer	Expert
CS_23245		food for acidic stomach	Direct Answer	Expert
CS_23246		poison oak leaf pictures	Resource	General
CS_23247		skin infection treatment	Direct Answer	Expert
CS_23248		black mold children symptoms	Direct Answer	Expert
CS_23249		uric acid foods to eat	Guide	Expert
CS_23250		invasive adenocarcinoma	Generic	Expert
CS_23251		heartburn causing foods	Direct Answer	Expert
CS_23252		osteophytes of spine	Generic	Expert
CS_23253		best cure for tinea versicolor	Direct Answer	Expert
CS_23254		hamstring muscle pain	Generic	Expert
CS_23255		va aid & attendance benefit	Direct Answer	General
CS_23256		l4 l5 fusion recovery	Direct Answer	Expert
CS_23257		astaxanthin dosage	Direct Answer	Expert
CS_23258		lymphoma causes	Direct Answer	Expert
CS_23259		lung removal surgery	Generic	Expert
CS_23260		stress blisters	Generic	Expert
CS_23261		does statins cause diabetes	Direct Answer	Expert
CS_23262		paint poisoning symptoms	Direct Answer	Expert
CS_23263		synergeyes cost	Transactional	Expert
CS_23264		sleep apnea test scores	Generic	Expert
CS_23265		carotid artery doppler test	Generic	Expert
CS_23266		beneprotein side effects	Direct Answer	Expert
CS_23267		what causes dry skin	Direct Answer	Expert
CS_23268		post stroke symptoms	Direct Answer	Expert
CS_23269		what to eat for diverticulosis	Direct Answer	Expert
CS_23270		sprained wrist healing time	Direct Answer	Expert
CS_23271		what will kill lice eggs	Guide	
CS_23272		cure for hepatitis b	Direct Answer	Expert
CS_23273		best cure for nasal drip	Generic	Expert
CS_23274		what is self advocacy	Generic	General
CS_23275		burning on top of feet	Generic	Expert
CS_23276		lesions of the liver	Generic	Expert
CS_23277		big toe joint pain causes	Direct Answer	Expert
CS_23278		diabetes measurement	Generic	Expert
CS_23279		what is echocardiogram test	Generic	Expert
CS_23280		list of personality types	Direct Answer	General
CS_23281		about hospice care	Generic	Expert
CS_23282		ringworm in scalp pictures	Resource	General
CS_23283		saw palmetto dosage for men	Direct Answer	Expert
CS_23284		symptoms of osteosarcoma	Direct Answer	Expert
CS_23285		diet for chronic gastritis	Generic	Expert
CS_23286		photos of candida	Resource	Expert
CS_23287		what is sleep apnea test	Direct Answer	Expert
CS_23288		lymphatic edema treatment	Guide	Expert
CS_23289		techniques to stop stuttering	Guide	Expert
CS_23290		atrial flutter symptoms	Direct Answer	Expert
CS_23291		symptoms of teeth clenching	Direct Answer	Expert
CS_23292		hepatitis c stages	Generic	Expert
CS_23293		anemic symptoms in adults	Direct Answer	Expert
CS_23294		arthritis in arm	Generic	Expert
CS_23295		choctaw indian rolls	Generic	Expert
CS_23296		severe depression symptoms	Direct Answer	Expert
CS_23297		side effects of malaria vaccine	Direct Answer	Expert
CS_23298		throat polyps pictures	Resource	Expert
CS_23299		neuropathy in fingers	Generic	Expert
CS_23300		what causes bed sores	Direct Answer	Expert
CS_23301		excess calcium in the body	Generic	Expert
CS_23302		teeth pain	Generic	Expert
CS_23303		testofen side effects	Direct Answer	Expert
CS_23304		swollen big toe	Generic	Expert
CS_23305		brain tumor melanoma	Direct Answer	Expert
CS_23306		how to cure heartburn	Guide	Expert
CS_23307		gallbladder symptoms in men	Direct Answer	Expert
CS_23308		inner ear surgery	Generic	Expert
CS_23309		diabetic injection sites	Direct Answer	Expert
CS_23310		knee replacement stryker	Generic	Expert
CS_23311		skin cancer pictures red spot	Resource	General
CS_23312		types of dialysis catheters	Direct Answer	Expert
CS_23313		toenail psoriasis pictures	Resource	Expert
CS_23314		what is vng testing	Generic	Expert
CS_23315		petit mal seizures adults	Generic	Expert
CS_23316		bcg side effects	Direct Answer	Expert
CS_23317		signs of blood clot in foot	Direct Answer	Expert
CS_23318		patient consent forms	Resource	Expert
CS_23319		epiglottis cancer symptoms	Direct Answer	Expert
CS_23320		symptoms of high uric acid	Direct Answer	Expert
CS_23321		shoulder muscle pain relief	Direct Answer	Expert
