CS_ID	Keyword_ID	Keyword	Intent_1	Authority
CS_4400	1630	metallosis symptoms	Direct Answer	Expert
CS_4401	1630	hibiscus tea benefits	Direct Answer	General
CS_4402	1629	picture of a bed bug bite	Resource	General
CS_4403	1629	how to treat pulled groin	Guide	Expert
CS_4404	1628	what is maca	Generic	General
CS_4405	1628	how to treat tmj pain	Guide	Expert
CS_4406	1628	bad leg cramps at night	Generic	Expert
CS_4407	1628	laminectomy surgery	Generic	Expert
CS_4408	1627	images of skin boils	Resource	General
CS_4409	1627	eye injections	Generic	Expert
CS_4410	1627	what is high blood pressure	Generic	General
CS_4411	1627	low hemoglobin blood count	Generic	General
CS_4412	1627	inflammation in the body	Generic	Expert
CS_4413	1626	knee bone spurs treatment	Guide	Expert
CS_4414	1626	support groups for caregivers	Direct Answer	General
CS_4415	1626	side effects of laser therapy	Direct Answer	Expert
CS_4416	1625	high systolic pressure	Generic	Expert
CS_4417	1625	side effects of stevia	Direct Answer	Expert
CS_4418	1624	what is a lesion on the spine	Generic	Expert
CS_4419	1624	belly button hernia symptoms	Direct Answer	Expert
CS_4420	1624	bladder stones treatment	Guide	Expert
CS_4421	1624	pancreatic mass symptoms	Direct Answer	Expert
CS_4422	1624	what is rectocele symptoms	Direct Answer	Expert
CS_4423	1623	red bumps on skin that itch	Generic	Expert
CS_4424	1623	how to treat a bakers cyst	Guide	Expert
CS_4425	1623	tranquilene side effects	Direct Answer	Expert
CS_4426	1623	most common blood type	Direct Answer	General
CS_4427	1623	torn rotator cuff exercises	Direct Answer	Expert
CS_4428	1621	std signs and symptoms	Direct Answer	Expert
CS_4429	1620	what is neuropathy in the feet	Generic	General
CS_4430	1620	chronic kidney stage 3	Generic	Expert
CS_4431	1620	swollen left foot and ankle	Generic	Expert
CS_4432	1620	turmeric curcumin dosage	Direct Answer	Expert
CS_4433	1620	symptoms of thyroid tumor	Direct Answer	Expert
CS_4434	1620	leukemia in the elderly	Generic	Expert
CS_4435	1619	blood clot lung survival rate	Direct Answer	Expert
CS_4436	1619	bacteria infection symptoms	Direct Answer	Expert
CS_4437	1619	over active thyroid symptoms	Direct Answer	Expert
CS_4438	1619	picture of colon cancer stool	Resource	General
CS_4439	1619	lower back and pelvis pain	Generic	Expert
CS_4440	1619	causes of dry itchy skin	Direct Answer	Expert
CS_4441	1618	head shaking causes	Direct Answer	Expert
CS_4442	1618	what foods are high in leptin	Direct Answer	General
CS_4443	1618	scoliosis symptoms	Direct Answer	Expert
CS_4444	1618	what causes roseola rash	Direct Answer	Expert
CS_4445	1618	what is liver failure	Generic	General
CS_4446	1618	gastric bypass vs sleeve	Generic	Expert
CS_4447	1617	what can cause leg cramps	Direct Answer	Expert
CS_4448	1617	stomach problems after eating	Generic	Expert
CS_4449	1617	manufacturer codes	Generic	General
CS_4450	1617	heal bruises quickly	Guide	Expert
CS_4451	1617	spine surgery recovery time	Direct Answer	Expert
CS_4452	1617	dr amen adhd test	Generic	General
CS_4453	1617	stages of heart failure	Generic	Expert
CS_4454	1617	can a diabetic eat oatmeal	Direct Answer	General
CS_4455	1616	cancer of pancreas symptoms	Direct Answer	Expert
CS_4456	1616	symptoms of a tia attack	Direct Answer	Expert
CS_4457	1616	heart pain symptoms	Direct Answer	Expert
CS_4458	1616	mychart access	Navigational	General
CS_4459	1616	gleason score 9 survival rate	Direct Answer	Expert
CS_4460	1616	low red cell count causes	Direct Answer	Expert
CS_4461	1616	what is asperger disorder	Generic	General
CS_4462	1616	medical diagnosis website	Navigational	General
CS_4463	1615	colon polyps pictures	Resource	General
CS_4464	1615	dry gangrene pictures	Resource	General
CS_4465	1615	inflamed spleen symptoms	Direct Answer	Expert
CS_4466	1614	home treatment for gout pain	Guide	General
CS_4467	1614	cats kidney failure symptoms	Direct Answer	Expert
CS_4468	1614	bloating of the stomach	Generic	General
CS_4469	1614	how to get rid of feral cats	Guide	Expert
CS_4470	1613	pituitary tumour symptoms	Direct Answer	Expert
CS_4471	1613	what causes depression	Direct Answer	Expert
CS_4472	1613	how to treat a scorpion sting	Guide	General
CS_4473	1613	foods that heal acid reflux	Direct Answer	Expert
CS_4474	1613	braggs vinegar cures	Direct Answer	Expert
CS_4475	1613	jumprope for heart	Generic	General
CS_4476	1612	fruits to lower cholesterol	Direct Answer	Expert
CS_4477	1612	treatment of dehydration	Guide	Expert
CS_4478	1612	best mosquito bite relief	Direct Answer	Opinion
CS_4479	1612	kaposi sarcoma pictures	Resource	General
CS_4480	1612	what to do for a toothache	Guide	Expert
CS_4481	1612	what is c-difficile	Generic	General
CS_4482	1611	what causes hearing loss	Direct Answer	Expert
CS_4483	1611	lidocaine patch back pain	Generic	Expert
CS_4484	1611	symptoms for liver cancer	Direct Answer	Expert
CS_4485	1611	what is spondylolysis	Generic	Expert
CS_4486	1611	itchy skin bumps pictures	Resource	General
CS_4487	1611	what is hla b27 positive	Direct Answer	Expert
CS_4488	1611	what is tinea versicolor	Generic	General
CS_4489	1611	esophageal ulcer symptoms	Direct Answer	Expert
CS_4490	1610	what is an enlarged heart	Generic	General
CS_4491	1610	average cost for tummy tuck	Transactional	General
CS_4492	1610	what causes heart attack	Direct Answer	Expert
CS_4493	1610	ankylosing spondylitis pictures	Resource	General
CS_4494	1609	elevated white blood count	Generic	Expert
CS_4495	1609	what is altitude sickness	Generic	General
CS_4496	1608	list of eye drops	Direct Answer	General
CS_4497	1608	what is ankylosing spondylitis	Generic	General
CS_4498	1608	bydureon side effects	Direct Answer	Expert
CS_4499	1607	pics of chickenpox	Resource	General
CS_4500	1607	can diabetics eat beets	Direct Answer	Expert
CS_4501	1607	signs of slight concussion	Direct Answer	Expert
CS_4502	1606	urcinol side effects	Direct Answer	Expert
CS_4503	1606	protein in the blood	Generic	General
CS_4504	1606	what is carbuncle	Generic	Expert
CS_4505	1606	suprapubic catheter picture	Resource	General
CS_4506	1606	signs symptoms of ketosis	Direct Answer	Expert
CS_4507	1606	liposarcoma survival rate	Direct Answer	Expert
CS_4508	1606	what causes cold sore	Direct Answer	Expert
CS_4509	1606	remedy for ringing in ears	Guide	Expert
CS_4510	1605	photos of nose cancer	Resource	General
CS_4511	1605	crp test normal range	Direct Answer	Expert
CS_4512	1605	skin itching and diabetes	Generic	Expert
CS_4513	1605	healthevet sign in	Navigational	General
CS_4514	1605	what is williams syndrome	Generic	General
CS_4515	1604	prices for surgery	Transactional	General
CS_4516	1604	what is lithotripsy procedure	Generic	Expert
CS_4517	1604	bad breath from stomach	Generic	Expert
CS_4518	1604	yeast treatment for men	Guide	Expert
CS_4519	1604	cleveland clinic doctors	Navigational	General
CS_4520	1604	what is h pylori breath test	Direct Answer	Expert
CS_4521	1603	severe leg pain at night	Generic	Expert
CS_4522	1603	what is poverty level in usa	Direct Answer	General
CS_4523	1603	skin diseases pictures	Resource	General
CS_4524	1603	bundle branch blockage heart	Generic	Expert
CS_4525	1603	what is hyperlipemia	Generic	Expert
CS_4526	1603	treating a pulled hamstring	Guide	Expert
CS_4527	1602	what is a hepatic cyst	Generic	Expert
CS_4528	1601	blood tests for lupus	Direct Answer	Expert
CS_4529	1601	black cohosh side affects	Direct Answer	Expert
CS_4530	1601	jaw exercises for tmj	Direct Answer	Expert
CS_4531	1600	sarcoma cancer survival rate	Direct Answer	Expert
CS_4532	1600	what causes bone cancer	Direct Answer	Expert
CS_4533	1600	what does folic acid do	Direct Answer	General
CS_4534	1600	mose surgery on nose	Generic	Expert
CS_4535	1600	test for alzheimer's disease	Resource	Expert
CS_4536	1600	bleeding ulcer diet	Direct Answer	General
CS_4537	1600	pancreas back pain	Generic	Expert
CS_4538	1600	foot rash pictures	Resource	General
CS_4539	1600	what is creatinine kinase	Generic	Expert
CS_4540	1599	signs symptoms heat stroke	Direct Answer	Expert
CS_4541	1599	total hysterectomy procedure	Generic	Expert
CS_4542	1598	check childsupport payments	Direct Answer	General
CS_4543	1598	flu contagious period	Direct Answer	General
CS_4544	1598	causes of brain bleeding	Direct Answer	Expert
CS_4545	1598	what is hemoglobin a1c	Generic	Expert
CS_4546	1597	home treatment for bursitis	Guide	Expert
CS_4547	1597	how to remove face warts	Guide	Expert
CS_4548	1597	information about bedbugs	Generic	General
CS_4549	1596	maryland judiciary records	Navigational	General
CS_4550	1596	pics of cellulitis infection	Resource	General
CS_4551	1595	what is a urology	Generic	General
CS_4552	1595	cellulitis in leg	Generic	Expert
CS_4553	1594	eczema foods to avoid	Direct Answer	Expert
CS_4554	1594	shingles inside the body	Generic	Expert
CS_4555	1594	oticon hearing aid prices	Transactional	General
CS_4556	1594	what is reiki therapy	Generic	General
CS_4557	1594	what's in aspirin	Direct Answer	General
CS_4558	1593	colloidal silver benefits	Direct Answer	General
CS_4559	1593	alleviate side effects	Direct Answer	Expert
CS_4560	1593	diabetes food chart	Resource	General
CS_4561	1593	benefits of co q10	Direct Answer	Expert
CS_4562	1593	dog tick bites pictures	Resource	General
CS_4563	1593	what can cause smelly urine	Direct Answer	Expert
CS_4564	1592	ace inhibitors brand names	Direct Answer	General
CS_4565	1592	best remedy for fever blister	Guide	Expert
CS_4566	1592	medical questions free	Generic	General
CS_4567	1591	when is the flu contagious	Direct Answer	General
CS_4568	1591	how do i get a copy of dd214	Resource	General
CS_4569	1591	shingles photos	Resource	General
CS_4570	1591	signs of depression in men	Direct Answer	Expert
CS_4571	1591	how do i treat toenail fungus	Guide	Expert
CS_4572	1591	list of all muscle relaxers	Direct Answer	General
CS_4573	1590	heart attack warning signs	Direct Answer	Expert
CS_4574	1590	mild shingles pictures	Resource	General
CS_4575	1590	stomach cancer systoms	Direct Answer	Expert
CS_4576	1590	what is diabetic neuropathy	Generic	Expert
CS_4577	1590	rotator cuff repair exercises	Direct Answer	Expert
CS_4578	1590	how to diagnose hip pain	Guide	Expert
CS_4579	1590	chest pain in middle of chest	Direct Answer	Expert
CS_4580	1590	list of nursing diagnoses	Direct Answer	Expert
CS_4581	1590	free adoption records	Resource	General
CS_4582	1590	facts about leukemia	Generic	Expert
CS_4583	1589	my wm total rewards	Navigational	General
CS_4584	1589	melanoma toe pictures	Resource	General
CS_4585	1589	liver cirrhosis treatment	Guide	Expert
CS_4586	1589	picture of measles in children	Resource	General
CS_4587	1589	what causes tongue cancer	Direct Answer	Expert
CS_4588	1589	alkaline foods	Generic	General
CS_4589	1589	poison oak symptoms pictures	Resource	General
CS_4590	1589	colostomy reversal procedure	Generic	Expert
CS_4591	1589	sign of kidney problems	Direct Answer	Expert
CS_4592	1589	garlic facts benefits	Direct Answer	Expert
CS_4593	1588	pictures of bone cancer	Resource	General
CS_4594	1588	hamstring injury symptoms	Direct Answer	Expert
CS_4595	1588	kidney infection signs	Direct Answer	Expert
CS_4596	1588	patient registration form	Resource	General
CS_4597	1588	spirulina health benefits	Direct Answer	Expert
CS_4598	1587	after a seizure	Generic	Expert
CS_4599	1587	skin diseases photos	Resource	General
CS_4600	1587	eyelid surgery photos	Resource	General
CS_4601	1587	lip cancer photos	Resource	General
CS_4602	1587	what is hiatal hernia	Generic	General
CS_4603	1587	followmyhealth com	Navigational	General
CS_4604	1586	estrogen side effects	Direct Answer	Expert
CS_4605	1586	blood in the urine in men	Generic	Expert
CS_4606	1586	low thyroid levels in women	Generic	Expert
CS_4607	1585	pulmonary fibrosis disease	Generic	Expert
CS_4608	1585	rabies symptoms in humans	Direct Answer	Expert
CS_4609	1585	night sweats in men	Generic	Expert
CS_4610	1585	what is porphyria	Generic	General
CS_4611	1584	pain in left leg blood clot	Direct Answer	Expert
CS_4612	1584	breathing exercises	Direct Answer	General
CS_4613	1584	adult whooping cough	Generic	Expert
CS_4614	1584	what is spindle cell cancer	Generic	General
CS_4615	1583	what is afib symptoms	Direct Answer	Expert
CS_4616	1583	what causes a lung infection	Direct Answer	Expert
CS_4617	1583	what foods are acidic	Direct Answer	General
CS_4618	1583	gleason score 8 prognosis	Direct Answer	Expert
CS_4619	1583	what is inguinal hernia	Generic	Expert
CS_4620	1583	hepatitis c skin rash pictures	Resource	General
CS_4621	1583	what are hives caused by	Direct Answer	Expert
CS_4622	1582	rectocele symptoms	Direct Answer	Expert
CS_4623	1582	best treatment for ring worm	Guide	Expert
CS_4624	1582	what is rsd syndrome	Generic	Expert
CS_4625	1582	ventral hernia pictures	Resource	General
CS_4626	1581	causes of fluid on lungs	Direct Answer	Expert
CS_4627	1581	symptoms of low tsh	Direct Answer	Expert
CS_4628	1581	images of warts on fingers	Resource	General
CS_4629	1581	home remedies for hives	Guide	General
CS_4630	1581	eczema on hands photos	Resource	General
CS_4631	1581	right hand tingling causes	Direct Answer	Expert
CS_4632	1580	antibiotics for bladder	Direct Answer	Expert
CS_4633	1580	foods that help diarrhea	Direct Answer	Expert
CS_4634	1579	causes of low white cells	Direct Answer	Expert
CS_4635	1579	treatment for low platelets	Guide	Expert
CS_4636	1579	symptoms of severe gastritis	Direct Answer	Expert
CS_4637	1579	best cure yeast infection	Guide	General
CS_4638	1578	carpel tunnel symptoms	Direct Answer	Expert
CS_4639	1578	lymphoma symptoms	Direct Answer	Expert
CS_4640	1578	normal blood sugar fasting	Direct Answer	Expert
CS_4641	1578	what foods thin blood	Direct Answer	Expert
CS_4642	1578	diet for crohn's disease	Direct Answer	Expert
CS_4643	1578	dangers of yerba mate	Direct Answer	Expert
CS_4644	1578	cure for internal hemorrhoids	Guide	Expert
CS_4645	1577	discectomy surgery recovery	Direct Answer	Expert
CS_4646	1577	free glucose test strips	Direct Answer	General
CS_4647	1577	side effects of corticosteroids	Direct Answer	Expert
CS_4648	1577	what is gleason score	Generic	Expert
CS_4649	1577	gout in ankle and foot	Generic	Expert
CS_4650	1577	cause of bleeding rectum	Direct Answer	Expert
CS_4651	1576	what is an abnormal ekg	Direct Answer	Expert
CS_4652	1576	what causes bladder spasms	Direct Answer	Expert
CS_4653	1576	proton therapy side effects	Direct Answer	Expert
CS_4654	1576	bone density scan procedure	Generic	Expert
CS_4655	1575	where do you get scabies	Direct Answer	General
CS_4656	1575	leukemia symptoms	Direct Answer	Expert
CS_4657	1575	what is a thyroid mass	Generic	General
CS_4658	1575	price of root canal	Transactional	General
CS_4659	1575	concussion warning signs	Direct Answer	Expert
CS_4660	1574	what causes knee cracking	Direct Answer	Expert
CS_4661	1574	what is an atrial flutter	Generic	General
CS_4662	1574	what to do to stop diarrhea	Guide	General
CS_4663	1574	boil and carbuncle pictures	Resource	General
CS_4664	1574	syphilis body rash pictures	Resource	General
CS_4665	1574	possible causes of neck pain	Direct Answer	Expert
CS_4666	1574	causes and cures for snoring	Direct Answer	Expert
CS_4667	1573	basal carcinoma pictures	Resource	General
CS_4668	1573	what is dialysis treatment	Generic	General
CS_4669	1573	impetigo pictures	Resource	General
CS_4670	1573	causes of headaches	Direct Answer	Expert
CS_4671	1572	bipolar symptoms in women	Direct Answer	Expert
CS_4672	1572	cervical stenosis symptoms	Direct Answer	Expert
CS_4673	1572	pictures of head lice and nits	Resource	General
CS_4674	1572	burning nerves	Generic	Expert
CS_4675	1572	picture of a torn meniscus	Resource	General
CS_4676	1572	types of liver disease	Generic	Expert
CS_4677	1572	pictures of allergic dermatitis	Resource	General
CS_4678	1571	what is severe spinal stenosis	Generic	General
CS_4679	1571	pallative care vs hospice	Generic	General
CS_4680	1571	what is roseola	Generic	Expert
CS_4681	1571	stage 4 renal kidney failure	Generic	Expert
CS_4682	1571	how do you get hepatitis c	Direct Answer	Expert
CS_4683	1570	about atrial fibrillation	Generic	Expert
CS_4684	1570	images of torn meniscus	Resource	General
CS_4685	1570	what are signs of heat stroke	Direct Answer	Expert
CS_4686	1570	baking soda cures	Generic	Expert
CS_4687	1569	aortic valve replacement	Generic	Expert
CS_4688	1569	dexilant 60 mg	Generic	General
CS_4689	1569	when is a fever dangerous	Direct Answer	General
CS_4690	1569	drug interaction tool	Generic	General
CS_4691	1569	glaucoma treatment	Guide	Expert
CS_4692	1568	how to stop a nosebleed	Guide	Expert
CS_4693	1568	heartburn with back pain	Generic	Expert
CS_4694	1568	alzheimers test	Generic	General
